title, Lat, Lon
 MORO, -35.8000, 145.1000
 GNAD, -35.0000, 147.0000
 CONA, -35.3027, 145.1822
 URAN, -35.0868, 146.2687
 LOCK, -35.3196, 146.4973
 PULL, -35.4506, 147.3832
 SAVE, -35.6833, 146.0667
 NARR, -34.6509, 146.5155
 JERI, -35.3500, 145.4500
 GALO, -34.9667, 146.9833
 WEST, -35.4500, 147.4667
 NARR, -34.9157, 146.7626
 GANM, -34.8504, 146.9778
 MANG, -35.3167, 147.3000
 TOOT, -35.2333, 146.9833
 BELF, -35.1620, 147.0274
 SAVE, -35.7000, 146.0200
 KAMA, -34.2500, 146.7667
 TUPP, -35.6074, 145.2012
 MULW, -35.9000, 145.9000
 DENI, -35.5333, 144.9667
 TOCU, -35.7833, 145.5667
 URAN, -35.2000, 147.2167
 MORU, -34.9333, 146.3000
 JERI, -35.3500, 145.7333
 STEV, -35.4400, 144.7617
 GOGE, -34.6150, 146.2533
 MARR, -34.7565, 147.3482
 MARO, -35.7667, 145.1000
 JESS, -34.3333, 146.7833
 NARA, -35.9333, 145.7833
 NARR, -34.7325, 146.5592
 QUAN, -34.4000, 147.3167
 WING, -35.4000, 145.6667
 SCOT, -34.2333, 146.3500
 WOOD, -36.0000, 146.9000
 WARM, -35.7167, 145.9833
 BERR, -35.0167, 147.0333
 MUNY, -35.4500, 145.9333
 RAND, -35.6000, 146.6167
 TALL, -34.0000, 146.8000
 ARIA, -34.5333, 147.3000
 COLE, -34.8919, 145.7761
 KAMA, -34.2320, 146.7389
 EUBE, -35.0371, 147.1933
 MULW, -35.9750, 146.0128
 BUNG, -36.0168, 146.7562
 THE , -35.2469, 147.1446
 BECK, -34.4000, 146.9833
 ARIA, -34.4667, 147.0500
 URAN, -35.0833, 146.2667
 WAGG, -35.1072, 147.3585
 KAPO, -35.1500, 147.2833
 MATO, -34.7500, 146.9167
 MATO, -34.7833, 146.9167
 TALL, -34.0208, 146.8343
 MURR, -36.0114, 145.9940
 LADY, -35.2833, 147.5333
 DARL, -34.7850, 146.1083
 COLE, -34.8016, 145.8904
 MURR, -36.1250, 144.7583
 BROW, -34.8500, 146.3667
 OAKL, -35.4667, 146.2167
 FINL, -35.7111, 145.6236
 LEET, -34.5123, 146.4299
 BERR, -35.5879, 145.7669
 MORU, -35.0499, 146.1689
 PLEA, -35.4831, 146.7338
 DENI, -35.5575, 144.9458
 MARR, -34.7098, 147.4545
 DARL, -34.6856, 146.2387
 BECK, -34.5310, 146.9806
 BUNN, -35.7861, 144.6002
 ALMA, -35.6259, 146.8343
 MANG, -35.4091, 147.2479
 DENI, -35.4662, 145.3160
 ARDL, -34.2336, 146.8453
 TALL, -33.9956, 146.7683
 ARDL, -34.1932, 146.9278
 MARR, -34.8300, 147.3595
 DENI, -35.4729, 145.3032
 HOWL, -35.9870, 146.6427
 KAPO, -35.1327, 147.2512
 BALL, -34.2000, 146.0000
 BALP, -35.1500, 144.2000
 BARH, -35.6000, 144.1000
 BARH, -35.6293, 144.1246
 WAKO, -35.2847, 144.5334
 BENE, -34.5000, 145.8000
 BINY, -34.2289, 146.3444
 BOOL, -33.8436, 144.9073
 LAKE, -33.2833, 146.3707
 BOOR, -34.9333, 144.7667
 DARL, -34.5131, 145.7885
 BURR, -34.5000, 145.2000
 WAKO, -35.4201, 144.6002
 CANO, -34.5000, 144.5000
 CARR, -34.4081, 145.4330
 CLIF, -34.7500, 145.6500
 GUNB, -33.9871, 145.3904
 LAKE, -33.1700, 146.6420
 HAY , -34.2175, 144.4661
 HAY , -34.5412, 144.8315
 MALL, -35.1619, 143.8730
 ELAM, -34.2000, 145.4000
 HILL, -33.5739, 145.9167
 HAY , -34.7500, 145.1500
 EURU, -33.8000, 145.0000
 GOOL, -33.9787, 145.7074
 GROO, -34.4420, 145.5612
 GUBB, -33.6363, 146.5479
 GRIF, -34.3183, 146.0667
 CARR, -34.6280, 145.3539
 LAKE, -33.2372, 146.1345
 HAY , -34.5194, 144.8545
 HILL, -33.4915, 145.5248
 HILL, -34.1000, 146.1000
 HILL, -33.3413, 145.7480
 HAY , -34.4806, 144.9789
 KERI, -34.9000, 143.9000
 KIKO, -33.6500, 146.6833
 KOON, -35.6833, 144.2167
 LAKE, -33.2832, 146.3706
 LAKE, -34.2333, 146.0000
 GRIF, -34.2487, 146.0695
 MAUD, -34.4760, 144.3013
 LAKE, -33.3935, 146.0385
 MERR, -33.8192, 145.6235
 MOOL, -35.0000, 143.7000
 MOUL, -35.0885, 144.0349
 HAY , -34.4928, 145.2543
 SWAN, -35.3412, 143.5866
 MAUD, -34.4456, 144.1728
 NARA, -33.6104, 146.3161
 NOOR, -35.4000, 144.0000
 UARD, -34.6833, 145.3000
 PEMB, -34.4833, 145.0333
 CONA, -35.2849, 145.2098
 QUON, -34.0000, 144.7000
 BOOR, -34.9390, 144.7352
 RANK, -33.8467, 146.2497
 BINY, -34.1500, 146.3000
 STEA, -35.1000, 145.3000
 STEA, -35.0000, 145.3000
 STON, -35.0000, 143.6000
 MOUL, -34.8096, 144.1654
 THEL, -34.2000, 144.5000
 GROO, -34.4774, 145.5471
 HAY , -34.5500, 144.4833
 TULL, -33.4219, 146.7283
 CARR, -34.4661, 145.3026
 UARD, -34.5000, 145.3000
 BOOL, -34.0965, 144.6529
 WAKO, -35.4700, 144.3950
 BILL, -35.2118, 144.8159
 WEET, -33.9376, 146.6062
 WILG, -33.6833, 145.3833
 HILL, -33.3500, 145.8333
 CONA, -34.9953, 145.0915
 WOMB, -34.9833, 145.2833
 YANG, -34.7000, 143.6000
 YEND, -34.0667, 146.1000
 YEND, -34.2502, 146.1897
 WANG, -35.1721, 144.6966
 WANG, -35.0365, 144.4560
 DENI, -35.2333, 144.5667
 WERA, -35.3500, 144.3000
 BARM, -35.6333, 144.1167
 BINY, -34.1500, 146.3000
 WAKO, -35.4679, 144.3966
 LAKE, -33.3992, 145.9801
 WAVE, -34.2167, 145.7667
 KYAL, -34.9500, 143.4833
 BAGO, -34.4000, 144.9333
 COBW, -35.4667, 144.1333
 COLE, -35.5000, 144.1667
 MALL, -35.1357, 143.8313
 BLAI, -34.6000, 146.0000
 BOOK, -35.5000, 144.3000
 HILL, -33.5871, 145.3604
 CUBA, -34.4000, 145.9000
 DRY , -34.8000, 144.2000
 EURA, -33.9000, 146.5000
 FOUR, -34.1500, 145.9167
 GONN, -35.5000, 144.0000
 GROO, -34.2167, 145.5833
 GUNB, -33.9000, 145.3000
 KERA, -34.5000, 145.7000
 LAND, -34.2000, 145.3000
 MALL, -35.1333, 143.8500
 MALO, -33.6667, 146.0500
 MELB, -33.7000, 146.0000
 MERO, -34.2833, 146.1667
 MERU, -33.9000, 145.6833
 MIRO, -34.3000, 146.3000
 LYNW, -34.8000, 143.6000
 TOOL, -35.0000, 143.3000
 MOUN, -34.2000, 146.2000
 MURR, -34.4500, 146.9000
 PLEA, -34.0333, 146.2333
 POON, -35.0833, 143.5667
 PUCK, -35.1000, 145.2000
 QUON, -34.0833, 144.8833
 ROTH, -34.0000, 146.2000
 ROYS, -35.2000, 144.4000
 SMEA, -35.3000, 144.8500
 SPRI, -34.5500, 143.7500
 LAKE, -33.3000, 146.2000
 WAKO, -35.5000, 144.5000
 WARG, -34.9000, 144.9000
 WARW, -35.1000, 144.9000
 WHEA, -33.7167, 145.3000
 WILG, -34.4833, 146.1667
 WILL, -34.9667, 145.2333
 WIND, -35.0833, 144.3500
 LAKE, -33.2176, 146.2973
 WYVE, -34.5500, 145.7667
 HAY , -34.8753, 145.2890
 CONA, -33.9667, 146.2167
 DRY , -34.8000, 144.2000
 HAY , -34.5640, 144.6389
 MOUL, -35.2500, 144.2000
 GOOL, -33.9850, 145.7967
 GUNB, -34.1533, 145.1409
 MERR, -33.7667, 145.5167
 MERR, -33.9247, 145.5205
 TABB, -34.1256, 145.7217
 HILL, -33.5522, 145.5286
 ARIA, -34.5333, 147.3000
 RANK, -34.0042, 146.0602
 RANK, -33.6833, 145.9667
 WEET, -33.9000, 146.7167
 LACH, -33.6000, 148.4833
 MERR, -33.7833, 145.8667
 GOOR, -33.7000, 145.7000
 ULON, -34.1000, 144.6500
 NYAN, -34.9000, 144.7833
 SIXT, -34.7500, 144.7667
 ST A, -33.4000, 146.4000
 ULEY, -34.4167, 146.8833
 THE , -33.8667, 144.8833
 SAHA, -34.1000, 144.6333
 GORM, -33.3833, 146.8167
 HAY , -34.2182, 144.4490
 NARA, -33.6359, 146.3061
 NARA, -33.6633, 146.3225
 HILL, -33.3476, 145.8703
 STON, -35.0461, 143.5718
 DIRR, -33.6131, 145.4564
 DARL, -34.5689, 145.9975
 MERR, -33.7433, 145.4654
 DENI, -35.3383, 144.6950
 WILL, -34.5333, 146.0667
 CARR, -34.4483, 145.4167
 BOOL, -33.8667, 144.8833
 HAY , -34.5083, 144.8500
 HAY , -34.6405, 145.1547
 GRIF, -34.3229, 146.0684
 HAY , -34.5471, 144.8670
 TULL, -35.3728, 144.1862
 HILL, -33.4915, 145.5250
 MERR, -33.8138, 145.6278
 GROO, -34.4419, 145.5611
 LAKE, -33.2829, 146.3707
 ANNU, -34.8497, 142.7807
 ANNU, -34.8000, 142.7500
 BANN, -34.7233, 142.7902
 BARI, -35.3833, 142.0667
 BENE, -34.1000, 141.8000
 CARW, -34.4667, 142.2000
 TUTY, -35.2858, 141.4935
 CHIN, -35.2000, 142.9500
 COLI, -34.5000, 142.4000
 COWA, -35.2339, 141.3828
 CRAM, -34.8000, 142.4667
 MANA, -35.1966, 142.8014
 MANA, -35.1702, 143.0001
 GALA, -35.0974, 142.1716
 HAYS, -34.8833, 143.2667
 IRYM, -34.2262, 142.1512
 KADO, -35.2000, 141.4000
 MANA, -35.9448, 142.0401
 MANA, -35.1136, 142.9194
 KARA, -34.4000, 141.7000
 KARA, -34.4000, 141.7000
 KOOL, -34.8833, 143.1333
 KULW, -35.1000, 142.6500
 KURN, -34.4613, 141.3923
 ROBI, -34.7122, 142.9276
 MANA, -35.0551, 142.8832
 MERB, -34.2133, 142.0400
 MERB, -34.1667, 142.0667
 MERB, -34.2000, 142.0000
 MERI, -34.3895, 141.3352
 MERR, -34.3846, 141.7580
 MILD, -34.2358, 142.0867
 MILD, -34.2164, 142.1667
 MITT, -35.1500, 142.6667
 MOON, -35.0000, 143.0000
 MORK, -34.2942, 141.1730
 MULC, -35.1667, 141.1000
 MURR, -34.1928, 141.5996
 MURR, -35.2628, 141.1789
 NAND, -35.3167, 142.7000
 NEDS, -34.3167, 141.3333
 NINY, -36.0000, 143.4000
 BANN, -34.7536, 142.7421
 NULK, -34.9272, 142.1765
 NYAH, -35.1762, 142.3700
 NYAH, -35.1833, 143.3333
 NYAH, -35.1670, 142.2781
 OUYE, -35.0682, 142.3125
 PANI, -35.2500, 141.1000
 PIAN, -35.5000, 143.3000
 PIRA, -35.2551, 143.3471
 PIRL, -34.3620, 141.9038
 RED , -34.3075, 142.1882
 ROBI, -34.5898, 142.7686
 TIEG, -35.1000, 142.2000
 TOWA, -35.1000, 143.2000
 TULI, -34.2000, 141.8667
 TUNA, -34.5000, 141.3000
 TUTY, -35.2000, 141.5000
 TYNT, -35.2000, 143.5000
 TYNT, -35.2000, 143.4000
 UNDE, -35.1667, 141.8167
 WAGA, -35.1000, 142.5000
 WALP, -35.0924, 141.2611
 WALP, -35.1201, 142.0040
 WALP, -35.1369, 142.0237
 WEME, -34.7000, 142.7000
 WERR, -34.3883, 141.5954
 WILL, -34.5000, 141.9000
 WINN, -34.9536, 142.7392
 WOOD, -35.1000, 143.3500
 WOOR, -35.3000, 143.5000
 WOOR, -35.1500, 142.4833
 YARR, -34.4000, 141.4167
 YUNG, -34.8000, 143.1000
 MALL, -34.5000, 141.5333
 STRA, -35.4000, 142.6000
 MILD, -34.1833, 142.2000
 WALP, -35.1000, 142.0000
 NATY, -34.9500, 143.2333
 BARI, -35.3000, 142.0000
 BENE, -34.4000, 142.0000
 CHIL, -35.2833, 143.0500
 GUNA, -35.4000, 141.1000
 HATT, -34.7500, 142.3000
 IRYM, -34.2333, 142.1667
 KARA, -34.4000, 141.7000
 KARA, -34.4000, 141.7000
 KOLE, -34.5000, 141.7000
 LAKE, -34.2871, 141.5982
 KOLE, -34.5000, 141.7000
 NAND, -35.4000, 142.7000
 NEDS, -34.2000, 141.5000
 NOWI, -34.6000, 142.2000
 NOWI, -35.3000, 142.3000
 PANI, -35.2500, 141.1000
 PIAN, -35.0500, 143.3000
 TARR, -34.4000, 141.8000
 UNDE, -35.2000, 141.8000
 YOUN, -34.8000, 143.1000
 DANY, -35.3000, 141.3000
 KARW, -34.4667, 141.2667
 NANG, -34.4833, 142.3500
 BRON, -35.1890, 142.3725
 NOWI, -34.6333, 142.0000
 BOUN, -34.7164, 143.1506
 MURR, -35.2484, 141.0808
 TUTY, -35.2848, 141.4949
 LING, -35.1683, 141.6922
 MURR, -35.3678, 141.0625
 BERR, -34.9470, 141.0054
 HATT, -34.7667, 142.3333
 MURR, -35.3278, 143.5640
 BOIN, -35.2000, 141.6000
 CULL, -34.2833, 141.5833
 MITT, -35.2000, 142.5000
 MERR, -34.2000, 141.8000
 MERR, -34.3500, 141.8000
 GAYF, -34.8000, 142.4000
 BARI, -35.3333, 142.0833
 KEMB, -34.8500, 143.3417
 KOOR, -34.8333, 143.1000
 GLEN, -35.0667, 143.0667
 TEMP, -35.3500, 142.4167
 MURR, -34.1728, 142.1626
 ROBI, -34.6000, 142.7833
 HAYS, -34.9000, 142.3167
 MANA, -34.9000, 142.8000
 PATC, -35.3000, 142.1000
 BERR, -34.8000, 141.0000
 OUYE, -34.8667, 142.3000
 WERR, -34.2667, 141.3333
 WOOD, -35.2333, 143.1833
 LIND, -34.1051, 141.0166
 LAKE, -34.2747, 141.5878
 MURR, -34.7170, 143.1726
 ROBI, -34.7223, 142.9297
 BAEL, -35.7000, 143.7000
 QUAM, -35.9809, 143.6479
 BEAU, -35.6000, 143.6000
 BEUL, -35.9000, 142.4000
 BEUL, -35.9368, 142.4213
 BERR, -35.6367, 142.9950
 BIRC, -35.9000, 142.8500
 BIRC, -35.9825, 142.9156
 BIRC, -35.9244, 142.8510
 BOIG, -35.5504, 142.9207
 HOPE, -35.7151, 142.3569
 WAGO, -35.8726, 141.3883
 BUDG, -35.7833, 143.6667
 WATC, -35.7000, 142.7333
 CULG, -35.7170, 143.1074
 GAMA, -35.5574, 142.5432
 BOOR, -35.9743, 143.6099
 GRED, -36.0000, 143.5500
 HOPE, -35.7344, 142.3703
 KENM, -35.9167, 142.1667
 KINN, -35.9000, 142.8000
 LAKE, -35.5414, 143.5284
 LAKE, -35.6000, 143.8000
 LALB, -35.6694, 143.3769
 LAKE, -35.4500, 143.6333
 LAKE, -35.4609, 143.6286
 LASC, -35.6071, 142.5811
 LEAG, -35.9653, 143.7809
 BIRC, -35.7955, 142.8768
 MEAT, -35.7000, 143.3000
 NARR, -35.9963, 143.0353
 NULL, -35.8500, 143.1667
 NYPO, -35.7000, 142.0000
 PATC, -35.3832, 142.1869
 QUAM, -35.9296, 143.4992
 RAIN, -35.8975, 141.9950
 RAIN, -35.8317, 141.9370
 RAIN, -35.8715, 141.8172
 ROSE, -35.8000, 142.4000
 SEA , -35.5046, 142.8493
 SEA , -35.5254, 142.7267
 SPEE, -35.4004, 142.4380
 SWAN, -35.3406, 143.5533
 SWAN, -35.3667, 143.5833
 TORR, -35.5000, 141.9000
 TRES, -35.5000, 143.7000
 TRES, -35.5000, 143.7000
 TYRR, -35.3629, 142.9853
 ULTI, -35.4702, 143.2674
 WAIT, -35.3667, 143.1000
 WATC, -35.7500, 142.8000
 RAIN, -35.9417, 141.9350
 WOOM, -35.6803, 142.6664
 YANG, -35.8167, 143.0333
 YART, -35.4667, 142.3000
 TURR, -35.4667, 142.4667
 QUAM, -35.8409, 143.5145
 HOPE, -35.9000, 142.3000
 NETH, -35.9000, 142.3000
 BUDG, -35.8000, 143.6000
 FAIR, -35.7000, 143.9000
 GOSH, -35.5000, 143.5000
 GRED, -36.0000, 143.7000
 JERU, -36.0167, 143.3833
 LAKE, -35.7000, 142.4000
 LALB, -35.7000, 143.5000
 PENT, -35.4000, 143.7000
 BERR, -35.6000, 143.1000
 TITT, -35.8000, 143.4000
 TOWA, -35.9000, 143.4000
 ULTI, -35.4000, 143.5000
 ULTI, -35.5000, 143.3000
 WAIT, -35.4000, 143.1000
 WARN, -35.8167, 143.0500
 WORT, -35.7500, 141.9000
 GRED, -36.0000, 143.5000
 LAKE, -35.9167, 143.7500
 TYRE, -35.4167, 142.6667
 NINY, -36.0000, 143.4000
 NINY, -36.0086, 143.3719
 KALP, -35.9000, 143.2500
 KALP, -35.8667, 143.2333
 BEUL, -35.9338, 142.2806
 RAIN, -35.8966, 141.9915
 SWAN, -35.3500, 143.5500
 DUMO, -35.9333, 143.2167
 MACO, -35.8667, 143.8500
 HOPE, -35.7253, 142.3656
 BIRC, -35.9870, 142.9150
 CURY, -35.8500, 142.8000
 NORM, -35.8167, 143.7167
 LEAG, -35.9833, 143.8000
 KANG, -35.5500, 143.7667
 TELO, -35.9472, 141.0311
 SWAN, -35.3766, 143.5416
 HOPE, -35.6704, 142.2688
 RAIN, -35.9975, 142.0133
 YAAP, -35.6856, 142.0031
 RAIN, -35.9974, 142.0105
 RAIN, -35.8715, 141.8172
 BIRC, -35.7980, 142.8767
 WARR, -36.3575, 142.3339
 TELO, -36.1011, 140.9950
 CORA, -36.1000, 143.1000
 BANG, -36.1050, 142.6081
 BOXD, -36.3500, 141.5000
 BRIM, -36.0667, 142.4167
 BUNG, -36.0667, 143.3167
 COPE, -36.4367, 143.1186
 DIAP, -36.3000, 141.4500
 DIAP, -36.3000, 141.5000
 DIMB, -36.4644, 142.0327
 DONA, -36.4000, 143.0000
 GALA, -36.1000, 142.6000
 GERA, -36.3986, 141.8797
 GLEN, -36.2560, 141.8588
 NHIL, -36.3093, 141.6486
 JUNG, -36.6064, 142.3608
 JUNG, -36.6000, 142.4000
 KELL, -36.3203, 142.4161
 KATY, -36.3000, 142.1000
 LAEN, -36.4500, 142.8000
 LAKE, -36.1000, 141.9500
 LAKE, -36.0667, 141.8500
 LAWL, -36.4000, 141.4500
 LECO, -36.4000, 141.1000
 LILL, -36.3664, 141.1144
 LILL, -36.3000, 141.1000
 LITC, -36.2833, 142.8500
 LORQ, -36.1526, 141.7586
 MINY, -36.4597, 142.5881
 TELO, -36.0821, 141.1003
 NHIL, -36.3347, 141.6367
 GERA, -36.3982, 141.8792
 NHIL, -36.3009, 141.7719
 SERV, -36.3667, 140.9833
 SHEE, -36.3500, 142.5000
 WARM, -36.1500, 142.8000
 WARR, -36.2500, 142.4000
 WARR, -36.2705, 142.2165
 WATC, -36.1481, 142.8597
 NHIL, -36.2891, 141.7432
 WOOR, -36.2483, 143.1793
 WYCH, -36.0775, 143.2268
 YANA, -36.1114, 141.4182
 LAKE, -36.1000, 141.9000
 WAIL, -36.5167, 142.1667
 JUNG, -36.5333, 141.6333
 NATE, -36.5500, 141.2333
 AREE, -36.3000, 142.6000
 BAKE, -36.1000, 141.6000
 BOOL, -36.3000, 142.7000
 BRIM, -36.0833, 142.4167
 BROU, -36.1500, 141.3500
 BURR, -36.5167, 142.7167
 CARR, -36.2500, 142.7500
 CORA, -36.1000, 143.1000
 DONA, -36.3833, 142.9833
 JUNG, -36.6000, 142.4000
 LOCK, -36.3667, 141.9833
 MINY, -36.4500, 142.6000
 MIRA, -36.4000, 141.3000
 MOUN, -36.3000, 143.1500
 NI N, -36.2500, 141.8000
 PIMP, -36.6000, 142.1000
 KINM, -36.4333, 141.5667
 TALL, -36.8000, 141.0000
 TARR, -36.3000, 141.5000
 WARR, -36.2500, 142.4000
 WILL, -36.0500, 142.2000
 WINI, -36.4000, 141.7000
 WINI, -36.4000, 141.7000
 TELO, -36.1000, 141.1000
 DONA, -36.3718, 143.0363
 KANI, -36.3721, 141.2422
 YANI, -36.4250, 141.3347
 SERV, -36.2131, 140.9956
 KEWE, -36.4667, 142.4000
 WARR, -36.2614, 142.4050
 KANI, -36.3725, 141.2427
 KATY, -36.2833, 142.1333
 ANTW, -36.2964, 142.0243
 BLAC, -36.4500, 141.3000
 WARR, -36.2705, 142.2163
 YELL, -36.1000, 142.3000
 WATC, -36.1000, 142.9500
 NHIL, -36.3167, 141.6500
 JEPA, -36.1442, 141.9928
 YANA, -36.1147, 141.4612
 DONA, -36.3611, 143.0038
 AMPH, -37.2000, 143.4000
 APSL, -37.0000, 141.1000
 BARK, -36.9532, 143.1976
 BEAZ, -36.6994, 143.1594
 BELL, -37.1500, 142.6500
 BRIN, -36.8500, 141.2000
 BURR, -36.6000, 142.7000
 CHAR, -36.9833, 141.4667
 CLEA, -36.9389, 141.8713
 CROW, -37.1000, 143.1000
 DRUN, -36.7768, 142.3937
 EDEN, -37.0328, 141.2840
 ELDE, -37.1000, 141.0000
 ELMH, -37.2000, 143.3000
 EVER, -37.1778, 143.1529
 GLEN, -36.8721, 142.6308
 WARR, -36.7266, 142.7318
 GORO, -36.7181, 141.4729
 GORO, -36.8267, 141.4681
 GREA, -37.1846, 142.8553
 HALL, -37.2000, 142.5000
 HARR, -37.1660, 141.5919
 HARR, -37.0826, 141.5633
 HORS, -36.6613, 142.0687
 JALL, -37.2000, 142.7000
 KARN, -36.8639, 141.4797
 LAKE, -37.0333, 142.5833
 LAND, -37.0062, 143.1317
 LONG, -36.6722, 142.2991
 MARN, -36.7000, 142.9000
 MINI, -36.7000, 141.2000
 MOON, -36.9865, 143.2727
 MORR, -36.8612, 142.9332
 MOUN, -37.3000, 143.4000
 MOYS, -37.3011, 142.7656
 MURT, -36.6206, 142.4711
 NATI, -36.7416, 141.9429
 NAVA, -36.9000, 143.1137
 POMO, -37.2000, 142.6000
 REDB, -36.9065, 143.3384
 ST A, -36.6175, 143.2644
 SLAT, -36.5500, 143.3000
 STAW, -37.1000, 142.8000
 STUA, -36.8000, 143.3000
 TELA, -37.1000, 142.0000
 TOOL, -37.0000, 142.0000
 WART, -37.0935, 142.4345
 WART, -37.0000, 142.3500
 WINJ, -36.8000, 143.2000
 WONW, -36.9000, 142.3000
 MOYS, -37.3162, 142.6975
 LAKE, -37.0432, 142.6354
 ROCK, -37.2300, 141.9609
 BANY, -36.6000, 142.8000
 BROO, -36.6000, 142.7000
 JUNG, -36.7333, 142.3667
 EMU , -36.7000, 143.4000
 STAW, -36.9333, 142.9000
 GORO, -36.7000, 141.4000
 GOWA, -36.6000, 143.4000
 GOWA, -36.5000, 143.2000
 GYMB, -36.7000, 141.6000
 KANY, -36.8000, 143.0000
 NATI, -36.7000, 142.0000
 HORS, -37.0000, 142.2500
 MINI, -36.7500, 141.0667
 RUPA, -36.5500, 142.5000
 STAW, -37.0667, 142.2333
 TRAI, -36.6000, 143.0000
 WALL, -36.7000, 142.9000
 WALM, -36.7000, 142.1500
 APSL, -36.9681, 141.0834
 ARCH, -36.8000, 143.5000
 POMO, -37.1917, 142.6094
 HALL, -37.1428, 142.5172
 RUPA, -36.6287, 142.6321
 DOUG, -37.0500, 141.7167
 DADS, -36.8676, 142.5217
 TELA, -37.0607, 141.9882
 TOTT, -36.7913, 143.1207
 STAW, -37.0717, 142.7908
 MOUN, -37.2667, 143.2000
 HORS, -36.7007, 142.2009
 BENA, -36.8698, 141.0101
 FERN, -36.7331, 143.1525
 CHEE, -36.8667, 143.2167
 NAVA, -36.8637, 143.1230
 ST A, -36.7831, 143.1812
 MCDO, -36.8333, 143.1833
 PARA, -36.8303, 143.1058
 SCOT, -36.7833, 143.1667
 AVON, -36.7500, 143.1833
 ARCH, -36.8333, 143.5000
 MOUN, -37.0500, 142.5667
 NEUA, -36.7667, 141.0667
 NEUA, -36.7167, 141.0167
 LUBE, -36.7500, 142.6500
 KANA, -37.1169, 141.8031
 PINE, -36.7667, 142.3667
 EDEN, -37.0222, 141.2657
 HORS, -36.6699, 142.1733
 PYRE, -37.2281, 143.2005
 MARO, -36.7259, 323.2741
 GRAM, -37.2950, 142.6039
 HARR, -37.2075, 141.3625
 STAW, -37.0720, 142.7402
 LAH-, -36.9031, 142.3583
 PATY, -36.8132, 141.2598
 BALM, -37.1481, 141.8502
 PATY, -36.8141, 141.2600
 BARM, -36.0167, 145.0000
 BENJ, -35.5100, 143.8250
 BOOR, -36.1160, 143.7229
 CALI, -36.2667, 144.0833
 CANA, -35.9748, 143.8521
 CANA, -36.0261, 143.8617
 CHAR, -36.3000, 143.4000
 COBR, -35.9164, 145.6500
 COHU, -35.8001, 144.2083
 ST A, -36.4774, 143.3525
 CORN, -36.2500, 144.8000
 CUME, -36.0000, 145.0000
 DING, -36.3667, 144.2333
 PYRA, -36.0599, 144.2119
 DURH, -36.1351, 143.9184
 ECHU, -36.1639, 144.7639
 FERN, -36.2833, 143.8833
 GLAD, -36.0406, 143.9403
 GLEN, -36.1000, 143.4000
 GLEN, -36.1620, 143.3311
 GUNB, -35.9660, 144.3712
 KANY, -36.1000, 144.9500
 KATA, -36.0833, 145.6833
 KERA, -35.7466, 143.9350
 KERA, -35.8679, 143.7995
 TONG, -36.1500, 145.0000
 KORO, -36.3567, 143.7053
 KORO, -36.3203, 143.7350
 KYAB, -36.3167, 145.0500
 LAKE, -36.1509, 143.5182
 LEIT, -35.9000, 144.3000
 LOCK, -36.3500, 144.5000
 MOIR, -36.0167, 145.0167
 MACO, -35.9000, 144.0000
 MADO, -36.1000, 145.0000
 MEAD, -35.8333, 144.1167
 MINC, -35.9681, 144.1073
 MITI, -36.2167, 144.2333
 MOLO, -36.1500, 144.2000
 YARR, -36.1861, 144.0565
 MURR, -35.5333, 143.9167
 MYSI, -36.2333, 143.7667
 NATH, -36.0591, 145.2031
 NUMU, -36.1000, 145.4500
 PATH, -35.9925, 144.4227
 PICO, -36.0000, 145.1000
 PINE, -36.3000, 144.3500
 PIRE, -35.9500, 145.3000
 PYRA, -36.0500, 144.1000
 ROCH, -36.3612, 144.7110
 SAND, -36.0000, 145.5500
 SERP, -36.3666, 143.9522
 TALL, -36.3000, 145.4000
 TAND, -36.4296, 144.2497
 TENN, -36.2991, 144.4317
 TERR, -36.1500, 144.4000
 TONG, -36.2507, 144.9591
 TONG, -36.2000, 145.0000
 TORR, -36.1000, 144.5000
 STRA, -35.9167, 145.4000
 WAAI, -36.0500, 145.3333
 WEDD, -36.4183, 143.6123
 WHAR, -36.1000, 144.6500
 WYCH, -36.2500, 143.6000
 YALC, -36.0000, 145.3000
 YARR, -35.9258, 145.5560
 YIEL, -35.9000, 145.2000
 CHAR, -36.2715, 143.3450
 BAMA, -36.2500, 144.6000
 BUCK, -36.3000, 143.5000
 COBR, -35.9000, 145.7000
 GLEN, -36.6000, 143.8000
 KAAR, -36.1000, 145.3000
 KERA, -35.8000, 143.9333
 KERA, -35.7333, 143.9000
 KOON, -35.6500, 144.1500
 MITI, -36.2167, 144.2333
 MITI, -36.2167, 144.2333
 NATH, -36.0833, 145.2000
 UPPE, -36.0167, 145.1167
 ROCH, -36.3500, 144.7167
 ROCH, -36.3500, 144.7167
 ROWL, -35.8667, 144.0833
 ST G, -36.2500, 145.1500
 SERP, -36.3167, 143.9833
 SILE, -36.0000, 144.0000
 STRA, -35.9000, 145.5000
 TIMM, -36.4000, 144.8500
 TRAG, -35.8500, 144.0000
 WOOS, -36.3000, 143.5000
 YIEL, -35.9333, 145.2167
 KYAB, -36.3350, 145.0638
 WYUN, -36.2000, 145.0000
 WYUN, -36.2000, 145.0000
 NARR, -36.2000, 143.4000
 KOTT, -36.2230, 144.5367
 PYRA, -36.0875, 144.0922
 YEUN, -36.3833, 143.3333
 PRAI, -36.2983, 144.1393
 SERP, -36.4093, 143.9752
 KOTU, -36.1333, 145.1000
 NUMU, -36.0921, 145.4531
